Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,JobLevel_1,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,JobLevel_6,JobLevel_7,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No
1.0005497,1.4230247,1.0625777,2.0,2.0,0.6947409,2.0,3.0,-0.036971632,1.6743045,0.115535975,0.009475266,0.0,3.0,1.0,1.1939834,1.6058325,1.0,0.9810349,1.0652558,-0.7094435,1.2398113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.14785387,-1.6185056,-0.2706972,2.0,1.0,-0.8096239,3.0,4.0,-0.77926916,1.2593428,0.61130166,-0.7445088,0.0,2.0,0.0,-0.5892252,0.37409928,2.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.2432354,-1.417229,-0.43274242,1.0,0.0,-1.1171215,3.0,3.0,-1.0863292,0.53249717,0.61130166,0.009475266,0.0,1.0,0.0,-0.0023724062,-0.4973106,2.0,-0.07883997,-0.7198131,-0.7094435,0.07654588,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7745348,0.93960863,1.1405895,2.0,3.0,-0.30799845,1.0,1.0,-0.32107538,0.64666283,-0.6070087,-1.187889,0.0,1.0,2.0,-0.182656,0.37409928,2.0,0.56763566,1.0652558,-0.7094435,1.0669487,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.2432354,-0.60207945,0.16278525,3.0,0.0,0.97674507,2.0,4.0,0.4240642,0.8493436,-0.6070087,-0.7445088,0.0,4.0,1.0,-0.37829578,-0.4973106,1.0,0.38574705,0.41462937,-0.7094435,0.65216696,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5569854,-0.44953755,0.027342303,0.0,1.0,0.26732418,1.0,4.0,0.04847057,0.80516326,-0.6070087,0.3141729,0.0,3.0,1.0,0.3118286,-0.4973106,1.0,0.9810349,1.0652558,0.1190199,-0.30453438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.24019937,-1.3171281,1.2884026,2.0,1.0,-0.39581314,3.0,1.0,-0.53512657,1.3561319,-0.6070087,-0.7445088,0.0,1.0,1.0,-0.0023724062,0.37409928,1.0,0.72374934,1.0652558,0.1190199,1.0669487,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.053335313,1.0620208,-0.11724923,1.0,2.0,-0.48174864,1.0,4.0,-0.9521855,-0.52648765,-0.6070087,1.0034835,0.0,4.0,1.0,-1.5846877,1.6058325,1.0,-1.045198,-1.2294968,-0.7094435,-0.7479721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.3846283,0.9811388,1.6194332,3.0,0.0,-0.35215193,2.0,3.0,1.5801826,-0.8755383,0.115535975,0.009475266,0.0,3.0,1.0,1.7607983,-0.4973106,1.0,1.7446566,0.88040024,1.2423108,2.3128297,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.043434795,0.26106754,-0.2706972,3.0,2.0,-1.1913863,1.0,2.0,-0.14872463,0.49434698,1.380675,0.3141729,0.0,3.0,1.0,0.56719434,0.37409928,2.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5062045,1.1909572,-0.9682561,3.0,2.0,0.26732418,2.0,3.0,1.6718904,0.24679413,-1.5741508,0.009475266,0.0,4.0,0.0,1.3286016,-0.4973106,2.0,1.7446566,2.0434923,0.1190199,1.7955868,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.33058846,1.3131722,-1.1625849,3.0,3.0,0.7502786,2.0,2.0,-0.80208856,-0.9385282,-1.5741508,-1.187889,0.0,2.0,1.0,-0.182656,-0.4973106,2.0,0.38574705,-0.27488256,0.1190199,-0.30453438,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1567585,-0.14914964,-0.6031532,2.0,3.0,-0.84906185,2.0,4.0,0.7579568,0.9165802,-0.6070087,-1.187889,0.0,3.0,0.0,0.44597757,-0.4973106,2.0,0.9810349,1.3759105,-0.7094435,1.2398113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6758633,0.029163523,1.7974,2.0,1.0,1.3286177,2.0,2.0,-0.17567357,0.0841475,-0.6070087,-0.34451184,0.0,4.0,1.0,0.3118286,0.37409928,1.0,0.8601554,1.2288766,1.6710874,1.2398113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.34603935,-0.49436897,0.28877005,2.0,2.0,-1.373089,2.0,3.0,1.1780884,1.7248211,0.9445196,1.3584309,1.0,3.0,1.0,0.677812,-0.4973106,3.0,1.0893878,1.0652558,1.2423108,1.2398113,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0005497,-0.5537026,0.16278525,1.0,2.0,-0.43900505,1.0,4.0,1.0158718,0.32060444,-0.6070087,0.5734312,0.0,4.0,0.0,0.16248257,0.37409928,2.0,0.8601554,1.2288766,1.2423108,1.0669487,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.053335313,-0.6230149,-0.6031532,3.0,3.0,-1.1171215,1.0,4.0,-1.1161202,1.694916,-0.6070087,-0.34451184,0.0,2.0,1.0,-1.3131655,-0.4973106,3.0,-0.6863266,-0.27488256,0.66237974,-0.30453438,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.5569854,-0.3892981,1.4927974,2.0,2.0,-1.1913863,3.0,1.0,-1.8671921,-0.08008227,-0.6070087,0.80034095,0.0,4.0,0.0,-1.5846877,0.37409928,2.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.6758633,-1.2297233,1.4267355,1.0,3.0,-1.4796187,1.0,3.0,-0.21501128,0.47147378,-0.6070087,-0.7445088,0.0,4.0,0.0,1.2630284,-0.4973106,2.0,1.7446566,1.3759105,1.0046619,1.0669487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.4192052,0.05711014,1.3586584,2.0,3.0,0.42394152,2.0,1.0,1.1623285,-0.96268564,-0.6070087,-0.34451184,0.0,3.0,0.0,1.3286016,-0.4973106,2.0,1.7961355,0.88040024,0.66237974,1.2398113,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.34411,-0.6896235,-0.2706972,0.0,0.0,-0.21811341,2.0,3.0,-0.91011083,0.13041419,-1.5741508,1.3584309,1.0,4.0,0.0,-1.0567145,0.37409928,2.0,-0.6863266,-0.27488256,0.66237974,-0.30453438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.5569854,-1.5789117,0.80855805,1.0,3.0,-1.0418751,1.0,3.0,-0.26980606,0.20221919,-1.5741508,-0.7445088,0.0,4.0,0.0,0.3118286,0.37409928,2.0,0.8601554,0.66730434,-0.7094435,1.2398113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7587364,1.3907846,0.027342303,3.0,2.0,0.017085066,2.0,3.0,-0.14232466,-1.4693699,0.9445196,0.009475266,0.0,4.0,0.0,-0.0023724062,0.37409928,2.0,0.17097828,-0.27488256,-0.7094435,-0.30453438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8856204,-0.91043466,0.40581954,1.0,0.0,-0.60747755,2.0,1.0,-0.061686575,1.3309997,-0.6070087,-0.34451184,0.0,3.0,1.0,-0.5892252,0.37409928,2.0,0.17097828,0.10378866,1.0046619,0.07654588,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.34603935,-0.6647129,0.51531994,2.0,3.0,-1.3371775,2.0,4.0,0.2977649,0.7694686,-1.5741508,-1.187889,0.0,3.0,2.0,0.3118286,-0.4973106,0.0,0.8601554,1.0652558,1.7647121,0.65216696,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2432354,0.8287445,-0.9682561,3.0,3.0,1.1509233,2.0,2.0,-1.6789052,1.537239,-0.6070087,-0.7445088,0.0,1.0,0.0,-1.5846877,-0.4973106,2.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.33058846,0.69365335,0.16278525,1.0,1.0,-0.12592845,2.0,4.0,-0.050900243,0.40798956,0.115535975,1.188288,0.0,4.0,2.0,0.3118286,-2.8471665,3.0,0.17097828,-0.27488256,-0.7094435,0.07654588,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.5812141,-1.6241511,-0.6031532,2.0,0.0,0.5308467,2.0,1.0,-0.8108719,0.2449717,-0.6070087,1.188288,0.0,2.0,0.0,-1.5846877,-0.4973106,2.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.7498279,-0.44953755,-0.6031532,3.0,3.0,0.97674507,2.0,1.0,1.7586027,0.9023945,0.9445196,-0.34451184,0.0,4.0,1.0,1.7138921,-0.4973106,2.0,0.17097828,-0.27488256,1.2423108,-0.30453438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.043434795,-1.291954,-0.9682561,3.0,2.0,0.06598887,2.0,3.0,-1.1943831,0.015723143,1.380675,1.0034835,0.0,4.0,1.0,-0.37829578,0.37409928,2.0,-0.07883997,0.10378866,0.1190199,-0.30453438,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.34603935,1.0175983,0.40581954,1.0,2.0,0.31901634,2.0,1.0,0.54651177,0.73797137,-0.6070087,-0.7445088,0.0,4.0,0.0,-0.37829578,-0.4973106,1.0,0.38574705,0.66730434,-0.7094435,-0.7479721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1567585,-1.1710321,-0.6031532,4.0,2.0,0.8062558,1.0,4.0,1.5137973,-0.8741828,0.115535975,2.0612998,1.0,2.0,1.0,1.450645,0.37409928,2.0,-0.6863266,-0.27488256,0.66237974,-0.30453438,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5062045,1.2386477,-0.9682561,1.0,0.0,-1.0418751,2.0,3.0,1.7367119,-0.8156569,-1.5741508,1.188288,0.0,4.0,1.0,1.3910421,1.6058325,2.0,1.7961355,1.0652558,1.0046619,1.3963728,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5062045,0.488247,-1.1625849,1.0,1.0,-0.72979265,0.0,4.0,0.67653286,0.27928597,0.115535975,1.6645412,1.0,3.0,3.0,-0.37829578,-0.4973106,1.0,-0.07883997,0.10378866,-0.7094435,-0.30453438,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.053335313,-0.52621627,1.0625777,3.0,1.0,-0.12592845,2.0,1.0,0.2109822,0.6100523,-1.5741508,0.5734312,0.0,4.0,1.0,-0.37829578,-0.4973106,0.0,0.17097828,0.10378866,-0.7094435,0.39257398,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.043434795,0.44624203,0.16278525,3.0,0.0,-0.92703426,2.0,3.0,-0.9257645,-1.3161101,-0.6070087,0.3141729,0.0,4.0,0.0,-1.3131655,-2.8471665,2.0,-0.6863266,-0.27488256,0.66237974,-0.30453438,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.053335313,-0.4302338,-0.78172135,2.0,2.0,-1.3371775,1.0,3.0,-1.7478787,0.71656716,-0.6070087,1.0034835,0.0,3.0,2.0,-1.5846877,0.37409928,2.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.043434795,-0.78029776,-1.1625849,3.0,3.0,0.91949636,2.0,1.0,-0.79965305,1.0839081,1.1893826,0.009475266,0.0,3.0,2.0,0.3118286,-0.4973106,2.0,-0.07883997,0.10378866,0.1190199,0.07654588,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5062045,-1.2977688,1.6194332,2.0,2.0,0.017085066,2.0,1.0,0.8413516,1.2808497,-0.6070087,0.009475266,0.0,2.0,1.0,-0.0023724062,0.37409928,1.0,0.56763566,1.0652558,1.6710874,0.65216696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.043434795,-1.4248906,0.16278525,3.0,3.0,1.0344038,2.0,1.0,0.143892,-0.7723167,0.9445196,0.80034095,0.0,3.0,1.0,0.44597757,0.37409928,1.0,0.56763566,-0.7198131,-0.7094435,1.0669487,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.14785387,-0.57267064,0.80855805,2.0,0.0,0.371226,2.0,3.0,-0.0284523,-0.5033626,1.5363357,0.009475266,0.0,2.0,1.0,0.16248257,0.37409928,1.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0005497,-1.4363725,-0.78172135,2.0,2.0,-0.96558785,2.0,2.0,1.5970037,0.024987925,1.6667483,-0.7445088,0.0,4.0,1.0,1.450645,-0.4973106,3.0,1.2768617,1.7458367,1.4196571,-0.7479721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.7745348,1.2227318,-0.78172135,0.0,3.0,-0.12592845,3.0,4.0,-0.09588835,0.6907025,-0.6070087,1.3584309,1.0,2.0,2.0,-0.37829578,0.37409928,2.0,0.38574705,0.66730434,-0.7094435,0.39257398,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.043434795,-1.0644907,-0.11724923,3.0,0.0,-0.88819516,2.0,2.0,1.2712629,1.1877325,-1.5741508,-1.187889,0.0,3.0,0.0,0.677812,1.0432752,2.0,1.1874342,0.88040024,0.66237974,1.6722604,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6758633,1.0175983,-0.9682561,3.0,0.0,1.3286177,1.0,4.0,0.5347684,0.73672885,0.61130166,1.803935,1.0,2.0,0.0,0.77957034,2.1032965,2.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.4506506,-0.6979095,0.027342303,2.0,2.0,-0.35215193,1.0,4.0,-1.2222973,-0.21392688,1.380675,-1.187889,0.0,3.0,1.0,-0.37829578,-2.8471665,1.0,-0.07883997,-0.27488256,0.1190199,-0.30453438,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.24019937,0.65826666,-0.43274242,1.0,3.0,-0.56596756,2.0,4.0,0.43043208,1.375756,1.5363357,0.5734312,0.0,3.0,2.0,-0.0023724062,-0.4973106,1.0,0.38574705,-0.27488256,-0.7094435,0.39257398,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.6057394,-0.8048521,0.027342303,3.0,2.0,-1.3010572,2.0,3.0,-0.44078082,1.4002774,1.5363357,-1.187889,0.0,3.0,0.0,1.1939834,0.37409928,2.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.2335289,0.7928899,1.0625777,3.0,3.0,-0.68937606,1.0,3.0,1.7396089,-1.488053,-0.6070087,0.80034095,0.0,3.0,1.0,1.849933,1.6058325,2.0,2.1956222,1.3759105,-0.7094435,1.3963728,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5569854,0.16780022,-1.1625849,2.0,2.0,0.5850162,2.0,3.0,-1.2898932,1.0287288,-1.5741508,0.009475266,0.0,4.0,0.0,-0.182656,-1.5862546,1.0,0.38574705,-0.27488256,0.1190199,0.65216696,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.99817,-0.69997954,1.4927974,0.0,2.0,-0.031214695,0.0,4.0,-1.85006,-0.47448042,-0.6070087,0.009475266,0.0,4.0,0.0,-1.5846877,1.0432752,2.0,-1.045198,-1.2294968,0.1190199,-1.2514043,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.33058846,1.1803827,0.027342303,2.0,3.0,-0.68937606,1.0,2.0,-1.2482011,0.8521991,-0.6070087,0.5734312,0.0,3.0,1.0,1.2630284,0.37409928,2.0,1.7446566,1.6323221,-0.7094435,1.0669487,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
